 ISO3, Country, Year, Statistics,Temperature - (Celsius),
 HRV, Croatia,1913, Jul,16.8501,
 HRV, Croatia,1913, Aug,17.5319,
 HRV, Croatia,1913, Sep,15.4679,
 HRV, Croatia,1913, Oct,11.7684,
 HRV, Croatia,1913, Nov,7.48983,
 HRV, Croatia,1913, Dec,1.84474,
 HRV, Croatia,1914, Jan,-4.2214,
 HRV, Croatia,1914, Feb,0.46278,
 HRV, Croatia,1914, Mar,6.35063,
 HRV, Croatia,1914, Apr,11.1658,
 HRV, Croatia,1914, May,13.5213,
 HRV, Croatia,1914, Jun,16.5233,
 HRV, Croatia,1914, Jul,18.6101,
 HRV, Croatia,1914, Aug,19.3303,
 HRV, Croatia,1914, Sep,14.4833,
 HRV, Croatia,1914, Oct,9.97636,
 HRV, Croatia,1914, Nov,4.67168,
 HRV, Croatia,1914, Dec,3.71833,
 HRV, Croatia,1915, Jan,1.03274,
 HRV, Croatia,1915, Feb,1.96047,
 HRV, Croatia,1915, Mar,4.47731,
 HRV, Croatia,1915, Apr,9.50987,
 HRV, Croatia,1915, May,15.4785,
 HRV, Croatia,1915, Jun,18.9703,
 HRV, Croatia,1915, Jul,19.1556,
 HRV, Croatia,1915, Aug,17.681,
 HRV, Croatia,1915, Sep,13.7055,
 HRV, Croatia,1915, Oct,8.6951,
 HRV, Croatia,1915, Nov,3.56535,
 HRV, Croatia,1915, Dec,5.31278,
 HRV, Croatia,1916, Jan,2.83876,
 HRV, Croatia,1916, Feb,1.99574,
 HRV, Croatia,1916, Mar,8.11348,
 HRV, Croatia,1916, Apr,9.8086,
 HRV, Croatia,1916, May,14.8917,
 HRV, Croatia,1916, Jun,17.0094,
 HRV, Croatia,1916, Jul,19.6792,
 HRV, Croatia,1916, Aug,18.9873,
 HRV, Croatia,1916, Sep,14.0877,
 HRV, Croatia,1916, Oct,10.3791,
 HRV, Croatia,1916, Nov,7.43786,
 HRV, Croatia,1916, Dec,4.52438,
 HRV, Croatia,1917, Jan,0.01049,
 HRV, Croatia,1917, Feb,-2.7992,
 HRV, Croatia,1917, Mar,3.36332,
 HRV, Croatia,1917, Apr,7.58224,
 HRV, Croatia,1917, May,15.6234,
 HRV, Croatia,1917, Jun,19.8165,
 HRV, Croatia,1917, Jul,20.218,
 HRV, Croatia,1917, Aug,20.6681,
 HRV, Croatia,1917, Sep,17.5767,
 HRV, Croatia,1917, Oct,10.8965,
 HRV, Croatia,1917, Nov,5.42917,
 HRV, Croatia,1917, Dec,-0.5095,
 HRV, Croatia,1918, Jan,1.17582,
 HRV, Croatia,1918, Feb,0.9981,
 HRV, Croatia,1918, Mar,5.55451,
 HRV, Croatia,1918, Apr,11.0821,
 HRV, Croatia,1918, May,14.889,
 HRV, Croatia,1918, Jun,15.6989,
 HRV, Croatia,1918, Jul,19.1691,
 HRV, Croatia,1918, Aug,18.8747,
 HRV, Croatia,1918, Sep,16.8782,
 HRV, Croatia,1918, Oct,10.4163,
 HRV, Croatia,1918, Nov,4.52011,
 HRV, Croatia,1918, Dec,2.74122,
 HRV, Croatia,1919, Jan,2.6125,
 HRV, Croatia,1919, Feb,1.12017,
 HRV, Croatia,1919, Mar,6.22377,
 HRV, Croatia,1919, Apr,8.17435,
 HRV, Croatia,1919, May,11.4557,
 HRV, Croatia,1919, Jun,17.2624,
 HRV, Croatia,1919, Jul,17.3092,
 HRV, Croatia,1919, Aug,19.5882,
 HRV, Croatia,1919, Sep,17.1255,
 HRV, Croatia,1919, Oct,8.88829,
 HRV, Croatia,1919, Nov,4.08754,
 HRV, Croatia,1919, Dec,1.98882,
 HRV, Croatia,1920, Jan,3.07893,
 HRV, Croatia,1920, Feb,3.60211,
 HRV, Croatia,1920, Mar,7.85441,
 HRV, Croatia,1920, Apr,12.1393,
 HRV, Croatia,1920, May,16.8843,
 HRV, Croatia,1920, Jun,16.6855,
 HRV, Croatia,1920, Jul,20.4864,
 HRV, Croatia,1920, Aug,18.0571,
 HRV, Croatia,1920, Sep,16.4496,
 HRV, Croatia,1920, Oct,8.87246,
 HRV, Croatia,1920, Nov,2.30074,
 HRV, Croatia,1920, Dec,2.20119,
 HRV, Croatia,1921, Jan,3.8033,
 HRV, Croatia,1921, Feb,1.76731,
 HRV, Croatia,1921, Mar,6.98812,
 HRV, Croatia,1921, Apr,8.85772,
 HRV, Croatia,1921, May,15.9159,
 HRV, Croatia,1921, Jun,16.7033,
 HRV, Croatia,1921, Jul,21.3313,
 HRV, Croatia,1921, Aug,20.6033,
 HRV, Croatia,1921, Sep,16.0017,
 HRV, Croatia,1921, Oct,12.1248,
 HRV, Croatia,1921, Nov,3.22169,
 HRV, Croatia,1921, Dec,0.45648,
 HRV, Croatia,1922, Jan,-1.369,
 HRV, Croatia,1922, Feb,-0.7348,
 HRV, Croatia,1922, Mar,7.2634,
 HRV, Croatia,1922, Apr,8.81523,
 HRV, Croatia,1922, May,15.1829,
 HRV, Croatia,1922, Jun,18.5399,
 HRV, Croatia,1922, Jul,19.9454,
 HRV, Croatia,1922, Aug,20.1471,
 HRV, Croatia,1922, Sep,14.4578,
 HRV, Croatia,1922, Oct,8.81217,
 HRV, Croatia,1922, Nov,3.39268,
 HRV, Croatia,1922, Dec,2.13669,
 HRV, Croatia,1923, Jan,1.19374,
 HRV, Croatia,1923, Feb,2.00759,
 HRV, Croatia,1923, Mar,6.16376,
 HRV, Croatia,1923, Apr,9.06056,
 HRV, Croatia,1923, May,15.8401,
 HRV, Croatia,1923, Jun,14.8169,
 HRV, Croatia,1923, Jul,20.7335,
 HRV, Croatia,1923, Aug,20.1655,
 HRV, Croatia,1923, Sep,15.8446,
 HRV, Croatia,1923, Oct,13.5189,
 HRV, Croatia,1923, Nov,7.33918,
 HRV, Croatia,1923, Dec,1.26978,
 HRV, Croatia,1924, Jan,-2.0616,
 HRV, Croatia,1924, Feb,-0.4162,
 HRV, Croatia,1924, Mar,4.31971,
 HRV, Croatia,1924, Apr,9.56378,
 HRV, Croatia,1924, May,16.2526,
 HRV, Croatia,1924, Jun,17.8575,
 HRV, Croatia,1924, Jul,19.5031,
 HRV, Croatia,1924, Aug,17.1956,
 HRV, Croatia,1924, Sep,16.934,
 HRV, Croatia,1924, Oct,10.9019,
 HRV, Croatia,1924, Nov,4.6178,
 HRV, Croatia,1924, Dec,1.46114,
 HRV, Croatia,1925, Jan,1.06687,
 HRV, Croatia,1925, Feb,5.03102,
 HRV, Croatia,1925, Mar,4.09428,
 HRV, Croatia,1925, Apr,10.2577,
 HRV, Croatia,1925, May,15.2078,
 HRV, Croatia,1925, Jun,16.9109,
 HRV, Croatia,1925, Jul,19.5667,
 HRV, Croatia,1925, Aug,19.0901,
 HRV, Croatia,1925, Sep,14.0575,
 HRV, Croatia,1925, Oct,10.9817,
 HRV, Croatia,1925, Nov,5.61117,
 HRV, Croatia,1925, Dec,-0.7306,
 HRV, Croatia,1926, Jan,-0.3355,
 HRV, Croatia,1926, Feb,5.51254,
 HRV, Croatia,1926, Mar,5.33064,
 HRV, Croatia,1926, Apr,11.1885,
 HRV, Croatia,1926, May,13.4358,
 HRV, Croatia,1926, Jun,15.9966,
 HRV, Croatia,1926, Jul,18.3705,
 HRV, Croatia,1926, Aug,18.1799,
 HRV, Croatia,1926, Sep,17.2759,
 HRV, Croatia,1926, Oct,12.0307,
 HRV, Croatia,1926, Nov,10.9959,
 HRV, Croatia,1926, Dec,1.50415,
 HRV, Croatia,1927, Jan,1.68409,
 HRV, Croatia,1927, Feb,0.70338,
 HRV, Croatia,1927, Mar,7.62342,
 HRV, Croatia,1927, Apr,10.1908,
 HRV, Croatia,1927, May,14.1948,
 HRV, Croatia,1927, Jun,19.3396,
 HRV, Croatia,1927, Jul,21.156,
 HRV, Croatia,1927, Aug,20.3467,
 HRV, Croatia,1927, Sep,16.8897,
 HRV, Croatia,1927, Oct,10.7913,
 HRV, Croatia,1927, Nov,6.91826,
 HRV, Croatia,1927, Dec,-0.34,
 HRV, Croatia,1928, Jan,0.35079,
 HRV, Croatia,1928, Feb,2.17152,
 HRV, Croatia,1928, Mar,4.19431,
 HRV, Croatia,1928, Apr,10.642,
 HRV, Croatia,1928, May,11.9442,
 HRV, Croatia,1928, Jun,17.6242,
 HRV, Croatia,1928, Jul,22.8735,
 HRV, Croatia,1928, Aug,21.2635,
 HRV, Croatia,1928, Sep,16.2743,
 HRV, Croatia,1928, Oct,11.1125,
 HRV, Croatia,1928, Nov,7.50887,
 HRV, Croatia,1928, Dec,0.52971,
 HRV, Croatia,1929, Jan,-3.9558,
 HRV, Croatia,1929, Feb,-3.8795,
 HRV, Croatia,1929, Mar,3.65053,
 HRV, Croatia,1929, Apr,7.26836,
 HRV, Croatia,1929, May,15.7111,
 HRV, Croatia,1929, Jun,18.034,
 HRV, Croatia,1929, Jul,20.7208,
 HRV, Croatia,1929, Aug,20.6464,
 HRV, Croatia,1929, Sep,16.7376,
 HRV, Croatia,1929, Oct,11.8874,
 HRV, Croatia,1929, Nov,7.27973,
 HRV, Croatia,1929, Dec,3.23454,
 HRV, Croatia,1930, Jan,1.26557,
 HRV, Croatia,1930, Feb,1.33617,
 HRV, Croatia,1930, Mar,7.274,
 HRV, Croatia,1930, Apr,10.78,
 HRV, Croatia,1930, May,13.7813,
 HRV, Croatia,1930, Jun,19.7317,
 HRV, Croatia,1930, Jul,19.7317,
 HRV, Croatia,1930, Aug,19.0409,
 HRV, Croatia,1930, Sep,17.0852,
 HRV, Croatia,1930, Oct,10.6805,
 HRV, Croatia,1930, Nov,8.05231,
 HRV, Croatia,1930, Dec,1.96763,
 CUB, Cuba,1901, Jan,21.3934,
 CUB, Cuba,1901, Feb,21.3323,
 CUB, Cuba,1901, Mar,22.6022,
 CUB, Cuba,1901, Apr,22.7852,
 CUB, Cuba,1901, May,24.909,
 CUB, Cuba,1901, Jun,26.673,
 CUB, Cuba,1901, Jul,26.8807,
 CUB, Cuba,1901, Aug,26.8042,
 CUB, Cuba,1901, Sep,26.8741,
 CUB, Cuba,1901, Oct,26.015,
 CUB, Cuba,1901, Nov,21.8677,
 CUB, Cuba,1901, Dec,21.5215,
 CUB, Cuba,1902, Jan,20.2515,
 CUB, Cuba,1902, Feb,20.4653,
 CUB, Cuba,1902, Mar,23.4739,
 CUB, Cuba,1902, Apr,24.061,
 CUB, Cuba,1902, May,26.2512,
 CUB, Cuba,1902, Jun,26.7813,
 CUB, Cuba,1902, Jul,27.2496,
 CUB, Cuba,1902, Aug,27.409,
 CUB, Cuba,1902, Sep,27.0581,
 CUB, Cuba,1902, Oct,26.7569,
 CUB, Cuba,1902, Nov,25.147,
 CUB, Cuba,1902, Dec,23.0974,
 CUB, Cuba,1903, Jan,22.5541,
 CUB, Cuba,1903, Feb,24.1914,
 CUB, Cuba,1903, Mar,24.7936,
 CUB, Cuba,1903, Apr,23.494,
 CUB, Cuba,1903, May,24.6982,
 CUB, Cuba,1903, Jun,26.4676,
 CUB, Cuba,1903, Jul,27.042,
 CUB, Cuba,1903, Aug,27.4795,
 CUB, Cuba,1903, Sep,26.3641,
 CUB, Cuba,1903, Oct,24.9643,
 CUB, Cuba,1903, Nov,23.2059,
 CUB, Cuba,1903, Dec,20.7042,
 CUB, Cuba,1904, Jan,21.8111,
 CUB, Cuba,1904, Feb,23.0636,
 CUB, Cuba,1904, Mar,24.211,
 CUB, Cuba,1904, Apr,24.275,
 CUB, Cuba,1904, May,25.3924,
 CUB, Cuba,1904, Jun,26.136,
 CUB, Cuba,1904, Jul,26.4348,
 CUB, Cuba,1904, Aug,26.4825,
 CUB, Cuba,1904, Sep,26.3879,
 CUB, Cuba,1904, Oct,25.7123,
 CUB, Cuba,1904, Nov,22.8987,
 CUB, Cuba,1904, Dec,22.3595,
 CUB, Cuba,1905, Jan,19.9768,
 CUB, Cuba,1905, Feb,23.1468,
 CUB, Cuba,1905, Mar,24.2221,
 CUB, Cuba,1905, Apr,24.3123,
 CUB, Cuba,1905, May,27.0994,
 CUB, Cuba,1905, Jun,27.1498,
 CUB, Cuba,1905, Jul,27.0329,
 CUB, Cuba,1905, Aug,27.2675,
 CUB, Cuba,1905, Sep,27.1134,
 CUB, Cuba,1905, Oct,26.5643,
 CUB, Cuba,1905, Nov,24.7817,
 CUB, Cuba,1905, Dec,23.1644,
 CUB, Cuba,1906, Jan,22.3985,
 CUB, Cuba,1906, Feb,22.1706,
 CUB, Cuba,1906, Mar,22.8936,
 CUB, Cuba,1906, Apr,24.0159,
 CUB, Cuba,1906, May,25.5131,
 CUB, Cuba,1906, Jun,26.4305,
 CUB, Cuba,1906, Jul,26.8834,
 CUB, Cuba,1906, Aug,26.645,
 CUB, Cuba,1906, Sep,26.7628,
 CUB, Cuba,1906, Oct,25.6299,
 CUB, Cuba,1906, Nov,24.1161,
 CUB, Cuba,1906, Dec,21.7946,
 CUB, Cuba,1907, Jan,23.1315,
 CUB, Cuba,1907, Feb,21.7366,
 CUB, Cuba,1907, Mar,24.1855,
 CUB, Cuba,1907, Apr,23.8414,
 CUB, Cuba,1907, May,26.357,
 CUB, Cuba,1907, Jun,26.3631,
 CUB, Cuba,1907, Jul,26.9881,
 CUB, Cuba,1907, Aug,26.9978,
 CUB, Cuba,1907, Sep,26.824,
 CUB, Cuba,1907, Oct,25.5867,
 CUB, Cuba,1907, Nov,24.793,
 CUB, Cuba,1907, Dec,23.0788,
 CUB, Cuba,1908, Jan,21.8376,
 CUB, Cuba,1908, Feb,20.948,
 CUB, Cuba,1908, Mar,24.4267,
 CUB, Cuba,1908, Apr,26.4291,
 CUB, Cuba,1908, May,26.0885,
 CUB, Cuba,1908, Jun,26.1212,
 CUB, Cuba,1908, Jul,27.072,
 CUB, Cuba,1908, Aug,26.8017,
 CUB, Cuba,1908, Sep,26.6796,
 CUB, Cuba,1908, Oct,25.0139,
 CUB, Cuba,1908, Nov,24.0161,
 CUB, Cuba,1908, Dec,23.716,
 CUB, Cuba,1909, Jan,23.0011,
 CUB, Cuba,1909, Feb,22.4978,
 CUB, Cuba,1909, Mar,24.1114,
 CUB, Cuba,1909, Apr,24.8666,
 CUB, Cuba,1909, May,26.0771,
 CUB, Cuba,1909, Jun,26.7316,
 CUB, Cuba,1909, Jul,26.8692,
 CUB, Cuba,1909, Aug,26.7761,
 CUB, Cuba,1909, Sep,26.2655,
 CUB, Cuba,1909, Oct,25.3268,
 CUB, Cuba,1909, Nov,23.6938,
 CUB, Cuba,1909, Dec,21.5658,
 CUB, Cuba,1910, Jan,21.0725,
 CUB, Cuba,1910, Feb,21.679,
 CUB, Cuba,1910, Mar,22.3864,
 CUB, Cuba,1910, Apr,23.2848,
 CUB, Cuba,1910, May,25.2781,
 CUB, Cuba,1910, Jun,26.1835,
 CUB, Cuba,1910, Jul,26.4028,
 CUB, Cuba,1910, Aug,26.824,
 CUB, Cuba,1910, Sep,26.2151,
 CUB, Cuba,1910, Oct,25.24,
 CUB, Cuba,1910, Nov,22.1548,
 CUB, Cuba,1910, Dec,20.1123,
 CUB, Cuba,1911, Jan,22.947,
 CUB, Cuba,1911, Feb,22.6318,
 CUB, Cuba,1911, Mar,23.5191,
 CUB, Cuba,1911, Apr,24.9368,
 CUB, Cuba,1911, May,24.8024,
 CUB, Cuba,1911, Jun,26.5888,
 CUB, Cuba,1911, Jul,26.5638,
 CUB, Cuba,1911, Aug,26.8474,
 CUB, Cuba,1911, Sep,26.8622,
 CUB, Cuba,1911, Oct,27.0289,
 CUB, Cuba,1911, Nov,25.7565,
 CUB, Cuba,1911, Dec,24.1656,
 CUB, Cuba,1912, Jan,23.0788,
 CUB, Cuba,1912, Feb,20.6403,
 CUB, Cuba,1912, Mar,25.0245,
 CUB, Cuba,1912, Apr,26.3039,
 CUB, Cuba,1912, May,26.6547,
 CUB, Cuba,1912, Jun,26.4685,
 CUB, Cuba,1912, Jul,26.9915,
 CUB, Cuba,1912, Aug,27.4086,
 CUB, Cuba,1912, Sep,27.0712,
 CUB, Cuba,1912, Oct,26.5677,
 CUB, Cuba,1912, Nov,23.8843,
 CUB, Cuba,1912, Dec,24.5967,
 CUB, Cuba,1913, Jan,24.6318,
 CUB, Cuba,1913, Feb,24.1132,
 CUB, Cuba,1913, Mar,25.7759,
 CUB, Cuba,1913, Apr,23.7292,
 CUB, Cuba,1913, May,24.8731,
 CUB, Cuba,1913, Jun,25.6575,
 CUB, Cuba,1913, Jul,26.8681,
 CUB, Cuba,1913, Aug,26.7523,
 CUB, Cuba,1913, Sep,26.29,
 CUB, Cuba,1913, Oct,25.2214,
 CUB, Cuba,1913, Nov,23.8072,
 CUB, Cuba,1913, Dec,22.8805,
 CUB, Cuba,1914, Jan,21.5045,
 CUB, Cuba,1914, Feb,22.5449,
 CUB, Cuba,1914, Mar,21.1948,
 CUB, Cuba,1914, Apr,24.8852,
 CUB, Cuba,1914, May,25.3976,
 CUB, Cuba,1914, Jun,26.8385,
 CUB, Cuba,1914, Jul,27.0656,
 CUB, Cuba,1914, Aug,27.4709,
 CUB, Cuba,1914, Sep,26.4501,
 CUB, Cuba,1914, Oct,25.7065,
 CUB, Cuba,1914, Nov,23.7143,
 CUB, Cuba,1914, Dec,23.6214,
 CUB, Cuba,1915, Jan,22.5514,
 CUB, Cuba,1915, Feb,21.7469,
 CUB, Cuba,1915, Mar,20.5214,
 CUB, Cuba,1915, Apr,22.5676,
 CUB, Cuba,1915, May,26.4776,
 CUB, Cuba,1915, Jun,26.8801,
 CUB, Cuba,1915, Jul,27.4027,
 CUB, Cuba,1915, Aug,27.7455,
 CUB, Cuba,1915, Sep,27.1104,
 CUB, Cuba,1915, Oct,26.7367,
 CUB, Cuba,1915, Nov,24.649,
 CUB, Cuba,1915, Dec,21.8961,
 CUB, Cuba,1916, Jan,24.5054,
 CUB, Cuba,1916, Feb,22.0685,
 CUB, Cuba,1916, Mar,21.7697,
 CUB, Cuba,1916, Apr,23.3498,
 CUB, Cuba,1916, May,25.7116,
 CUB, Cuba,1916, Jun,26.6085,
 CUB, Cuba,1916, Jul,26.7246,
 CUB, Cuba,1916, Aug,26.8568,
 CUB, Cuba,1916, Sep,26.3897,
 CUB, Cuba,1916, Oct,25.7898,
 CUB, Cuba,1916, Nov,24.1421,
 CUB, Cuba,1916, Dec,23.047,
 CUB, Cuba,1917, Jan,23.5664,
 CUB, Cuba,1917, Feb,21.6532,
 CUB, Cuba,1917, Mar,24.4124,
 CUB, Cuba,1917, Apr,23.8528,
 CUB, Cuba,1917, May,25.0466,
 CUB, Cuba,1917, Jun,26.2629,
 CUB, Cuba,1917, Jul,26.7934,
 CUB, Cuba,1917, Aug,27.151,
 CUB, Cuba,1917, Sep,26.5141,
 CUB, Cuba,1917, Oct,25.927,
 CUB, Cuba,1917, Nov,21.9139,
 CUB, Cuba,1917, Dec,20.8975,
 CUB, Cuba,1918, Jan,20.484,
 CUB, Cuba,1918, Feb,23.819,
 CUB, Cuba,1918, Mar,24.4938,
 CUB, Cuba,1918, Apr,24.5636,
 CUB, Cuba,1918, May,25.0656,
 CUB, Cuba,1918, Jun,26.5219,
 CUB, Cuba,1918, Jul,26.7095,
 CUB, Cuba,1918, Aug,27.1988,
 CUB, Cuba,1918, Sep,26.3992,
 CUB, Cuba,1918, Oct,26.6638,
 CUB, Cuba,1918, Nov,24.4015,
 CUB, Cuba,1918, Dec,23.1393,
 CUB, Cuba,1919, Jan,21.7831,
 CUB, Cuba,1919, Feb,22.5195,
 CUB, Cuba,1919, Mar,24.3064,
 CUB, Cuba,1919, Apr,23.9088,
 CUB, Cuba,1919, May,25.7598,
 CUB, Cuba,1919, Jun,26.2535,
 CUB, Cuba,1919, Jul,26.8842,
 CUB, Cuba,1919, Aug,27.5343,
 CUB, Cuba,1919, Sep,26.8131,
 CUB, Cuba,1919, Oct,27.1417,
 CUB, Cuba,1919, Nov,24.7668,
 CUB, Cuba,1919, Dec,23.1658,
 CUB, Cuba,1920, Jan,22.9008,
 CUB, Cuba,1920, Feb,21.2095,
 CUB, Cuba,1920, Mar,22.7316,
 CUB, Cuba,1920, Apr,25.4923,
 CUB, Cuba,1920, May,25.7836,
 CUB, Cuba,1920, Jun,26.7199,
 CUB, Cuba,1920, Jul,27.0529,
 CUB, Cuba,1920, Aug,26.9016,
 CUB, Cuba,1920, Sep,26.7737,
 CUB, Cuba,1920, Oct,25.0669,
 CUB, Cuba,1920, Nov,24.2753,
 CUB, Cuba,1920, Dec,23.2469,
 CUB, Cuba,1921, Jan,22.3287,
 CUB, Cuba,1921, Feb,23.1291,
 CUB, Cuba,1921, Mar,24.7667,
 CUB, Cuba,1921, Apr,25.1229,
 CUB, Cuba,1921, May,24.9621,
 CUB, Cuba,1921, Jun,26.8374,
 CUB, Cuba,1921, Jul,26.8603,
 CUB, Cuba,1921, Aug,27.156,
 CUB, Cuba,1921, Sep,27.0302,
 CUB, Cuba,1921, Oct,25.918,
 CUB, Cuba,1921, Nov,24.9564,
 CUB, Cuba,1921, Dec,23.8271,
 CUB, Cuba,1922, Jan,22.1542,
 CUB, Cuba,1922, Feb,23.2118,
 CUB, Cuba,1922, Mar,24.407,
 CUB, Cuba,1922, Apr,25.1958,
 CUB, Cuba,1922, May,25.4419,
 CUB, Cuba,1922, Jun,26.746,
 CUB, Cuba,1922, Jul,26.7232,
 CUB, Cuba,1922, Aug,26.7904,
 CUB, Cuba,1922, Sep,26.4843,
 CUB, Cuba,1922, Oct,26.1627,
 CUB, Cuba,1922, Nov,24.8239,
 CUB, Cuba,1922, Dec,24.1872,
 CUB, Cuba,1923, Jan,22.7395,
 CUB, Cuba,1923, Feb,23.1007,
 CUB, Cuba,1923, Mar,24.6188,
 CUB, Cuba,1923, Apr,25.1494,
 CUB, Cuba,1923, May,25.4781,
 CUB, Cuba,1923, Jun,26.7348,
 CUB, Cuba,1923, Jul,26.8124,
 CUB, Cuba,1923, Aug,26.9632,
 CUB, Cuba,1923, Sep,26.9594,
 CUB, Cuba,1923, Oct,25.3574,
 CUB, Cuba,1923, Nov,22.7871,
 CUB, Cuba,1923, Dec,23.919,
 CUB, Cuba,1924, Jan,23.4105,
 CUB, Cuba,1924, Feb,21.2336,
 CUB, Cuba,1924, Mar,22.1656,
 CUB, Cuba,1924, Apr,25.6082,
 CUB, Cuba,1924, May,26.5762,
 CUB, Cuba,1924, Jun,27.4097,
 CUB, Cuba,1924, Jul,27.6889,
 CUB, Cuba,1924, Aug,28.0453,
 CUB, Cuba,1924, Sep,26.9479,
 CUB, Cuba,1924, Oct,26.0294,
 CUB, Cuba,1924, Nov,24.0777,
 CUB, Cuba,1924, Dec,24.5409,
 CUB, Cuba,1925, Jan,24.6853,
 CUB, Cuba,1925, Feb,23.1748,
 CUB, Cuba,1925, Mar,23.7481,
 CUB, Cuba,1925, Apr,24.1501,
 CUB, Cuba,1925, May,25.437,
 CUB, Cuba,1925, Jun,26.7659,
 CUB, Cuba,1925, Jul,27.1617,
 CUB, Cuba,1925, Aug,27.491,
 CUB, Cuba,1925, Sep,27.3943,
 CUB, Cuba,1925, Oct,26.8678,
 CUB, Cuba,1925, Nov,24.6675,
 CUB, Cuba,1925, Dec,23.1631,
 CUB, Cuba,1926, Jan,22.1728,
 CUB, Cuba,1926, Feb,22.3388,
 CUB, Cuba,1926, Mar,22.9479,
 CUB, Cuba,1926, Apr,25.4817,
 CUB, Cuba,1926, May,25.5549,
 CUB, Cuba,1926, Jun,26.7031,
 CUB, Cuba,1926, Jul,27.1626,
 CUB, Cuba,1926, Aug,27.5144,
 CUB, Cuba,1926, Sep,27.4854,
 CUB, Cuba,1926, Oct,26.6051,
 CUB, Cuba,1926, Nov,24.4475,
 CUB, Cuba,1926, Dec,24.0717,
 CUB, Cuba,1927, Jan,21.2697,
 CUB, Cuba,1927, Feb,24.2562,
 CUB, Cuba,1927, Mar,23.433,
 CUB, Cuba,1927, Apr,25.1724,
 CUB, Cuba,1927, May,26.2576,
 CUB, Cuba,1927, Jun,27.651,
 CUB, Cuba,1927, Jul,27.4799,
 CUB, Cuba,1927, Aug,27.4864,
 CUB, Cuba,1927, Sep,26.5181,
 CUB, Cuba,1927, Oct,25.603,
 CUB, Cuba,1927, Nov,24.2294,
 CUB, Cuba,1927, Dec,22.4858,
 CUB, Cuba,1928, Jan,21.153,
 CUB, Cuba,1928, Feb,23.5858,
 CUB, Cuba,1928, Mar,23.9192,
 CUB, Cuba,1928, Apr,24.5693,
 CUB, Cuba,1928, May,24.6198,
 CUB, Cuba,1928, Jun,26.7005,
 CUB, Cuba,1928, Jul,27.1538,
 CUB, Cuba,1928, Aug,27.0823,
 CUB, Cuba,1928, Sep,26.8456,
 CUB, Cuba,1928, Oct,26.1541,
 CUB, Cuba,1928, Nov,24.0482,
 CUB, Cuba,1928, Dec,22.2159,
 CUB, Cuba,1929, Jan,23.8097,
 CUB, Cuba,1929, Feb,24.3246,
 CUB, Cuba,1929, Mar,24.9669,
 CUB, Cuba,1929, Apr,25.6718,
 CUB, Cuba,1929, May,26.524,
 CUB, Cuba,1929, Jun,26.2757,
 CUB, Cuba,1929, Jul,26.4729,
 CUB, Cuba,1929, Aug,26.9665,
 CUB, Cuba,1929, Sep,26.7922,
 CUB, Cuba,1929, Oct,24.75,
 CUB, Cuba,1929, Nov,25.5732,
 CUB, Cuba,1929, Dec,22.9332,
 CUB, Cuba,1930, Jan,24.1648,
 CUB, Cuba,1930, Feb,23.1563,
 CUB, Cuba,1930, Mar,22.8994,
 CUB, Cuba,1930, Apr,24.5793,
 CUB, Cuba,1930, May,26.1478,
 CUB, Cuba,1930, Jun,25.8876,
 CUB, Cuba,1930, Jul,27.204,
 CUB, Cuba,1930, Aug,27.3791,
 CUB, Cuba,1930, Sep,27.1702,
 CUB, Cuba,1930, Oct,25.5522,
 CUB, Cuba,1930, Nov,23.0266,
 CUB, Cuba,1930, Dec,21.2899,
 CYP, Cyprus,1901, Jan,9.02431,
 CYP, Cyprus,1901, Feb,13.4035,
 CYP, Cyprus,1901, Mar,15.5072,
 CYP, Cyprus,1901, Apr,16.6739,
 CYP, Cyprus,1901, May,18.4819,
 CYP, Cyprus,1901, Jun,24.0428,
 CYP, Cyprus,1901, Jul,26.7883,
 CYP, Cyprus,1901, Aug,26.8267,
 CYP, Cyprus,1901, Sep,23.9023,
 CYP, Cyprus,1901, Oct,20.675,
 CYP, Cyprus,1901, Nov,15.4363,
 CYP, Cyprus,1901, Dec,13.2645,
 CYP, Cyprus,1902, Jan,10.1038,
 CYP, Cyprus,1902, Feb,13.0534,
 CYP, Cyprus,1902, Mar,11.919,
 CYP, Cyprus,1902, Apr,15.5407,
 CYP, Cyprus,1902, May,19.7668,
 CYP, Cyprus,1902, Jun,23.0521,
 CYP, Cyprus,1902, Jul,26.0794,
 CYP, Cyprus,1902, Aug,26.5996,
 CYP, Cyprus,1902, Sep,25.3619,
 CYP, Cyprus,1902, Oct,21.2715,
 CYP, Cyprus,1902, Nov,14.0433,
 CYP, Cyprus,1902, Dec,10.447,
 CYP, Cyprus,1903, Jan,8.88143,
 CYP, Cyprus,1903, Feb,9.32375,
 CYP, Cyprus,1903, Mar,11.3358,
 CYP, Cyprus,1903, Apr,16.146,
 CYP, Cyprus,1903, May,20.0679,
 CYP, Cyprus,1903, Jun,22.5181,
 CYP, Cyprus,1903, Jul,25.1078,
 CYP, Cyprus,1903, Aug,26.0616,
 CYP, Cyprus,1903, Sep,23.0104,
 CYP, Cyprus,1903, Oct,19.7434,
 CYP, Cyprus,1903, Nov,14.5662,
 CYP, Cyprus,1903, Dec,12.1954,
 CYP, Cyprus,1904, Jan,9.6309,
 CYP, Cyprus,1904, Feb,11.6618,
 CYP, Cyprus,1904, Mar,12.0487,
 CYP, Cyprus,1904, Apr,14.7264,
 CYP, Cyprus,1904, May,18.6772,
 CYP, Cyprus,1904, Jun,22.7708,
